,id_news,title,label,anotador
257,21893737.0,PDI detuvo dos individuos por ataque incendiario a caseta de peaje en medio de las manifestaciones,NEG,Andrade
258,21893746.0,Cuatro detenidos y más de 3 kilos de cocaína base deja operativo antinarcóticos de la PDI de Puerto Montt,NEG,Andrade
259,21893749.0,Con la esperanza de ganar la liguilla y ascender a la Primera División debuta el nuevo DT de Deportes Puerto Montt este 11 de enero,NEU,Andrade
260,21893755.0,Hombre murió ahogado en Maullín mientras disfrutaba de un paseo junto a su familia,NEG,Andrade
261,21893757.0,Rescatan a hombre mientras se ahogaba en el sector playa de Isla Tenglo en Puerto Montt.,POS,Andrade
262,21893759.0,Comerciantes ambulantes del centro de Puerto Montt se mantendrán en el lugar pese a entrada en vigencia de la ordenanza municipal,NEG,Andrade
263,21965972.0,Académico ULagos por cuestionamientos a la PSU: “El modelo ha ido escalando en complejidad”,NEU,Andrade
264,21965973.0,SII: Ahora solo basta con liquidación de factura de Feria de Ganado,NEU,Andrade
265,21965977.0,Juzgado de Garantía de Puerto Montt prohíbe a imputados por desórdenes públicos acercarse a sede de rendición de PSU,NEG,Andrade
266,21965978.0,Error de documento municipal permite mantener el comercio ambulante en el centro de Puerto Montt,NEG,Andrade
267,21965998.0,Demre: PSU de Lenguaje se aplicó en el 91% de los establecimientos dispuestos,NEG,Andrade
268,22328774.0,Reino Unido tendrá otra semana de escasez de combustible y también faltan carniceros,NEG,jnaranjo
269,21443698.0,En Puerto Montt: Proyecto de Innovación Social mejorará funcionamiento del Botiquín del Hogar de Cristo,POS,jnaranjo
270,22520895.0,Alcalde Gárate informó a dirigentes del Fútbol Amateur de Puerto Varas estado del arte del proyecto de Estadio Ewaldo Klein,POS,jnaranjo
271,21455774.0,"Senador Moreira: “Si gana la izquierda, Chile se va ir a la mierda”",NEG,jnaranjo
272,22389928.0,"""La comunidad puede estar tranquila porque no se volverá a repetir un corte como el de 2019""",NEU,jnaranjo
273,22328232.0,Suicidio de asesino en serie aclara crímenes cometidos hace 35 años,POS,jnaranjo
274,21473554.0,¿Cómo se salvan vidas donando médula ósea?,NEU,jnaranjo
275,21379755.0,Carro de rescate pesado más moderno del sur Chile ya está operativo para Osorno,POS,jnaranjo
276,21384706.0,Alcaldes de Chiloé buscan asegurar un plan de inversión especial para la provincia,NEU,jnaranjo
277,22389937.0,Vallespín y Geisse: cómo han sido los más de dos meses en el poder,NEG,jnaranjo
278,22333058.0,(Viene de la página anterior),NEU,jnaranjo
279,21382563.0,Piden instalar cajero automático de BancoEstado en Curaco de Vélez,NEU,jnaranjo
280,21426190.0,Se constituyó nuevo Comité para la Gestión del Riesgo de Desastres (COGRID),POS,jnaranjo
281,21938786.0,Boric concreta encuentro con Jadue tras señalarlo como eventual ministro del Interior,NEU,jnaranjo
282,21378661.0,Candidata Presidencial Yasna Provoste llegó hasta Quellon.,NEU,jnaranjo
283,22332327.0,Diputado presenta oficio para gestionar un cajero,NEU,jnaranjo
284,21473262.0,Inauguran primera veterinaria pública de Osorno,POS,jnaranjo
285,21444092.0,Escenario insostenible: Fedetur pide al gobierno no retrasar más reactivación del turismo receptivo y aplazar la Ley de Protección al Empleo,NEG,jnaranjo
286,22515402.0,Asistentes de educación municipal en Osorno verán incrementadas sus remuneraciones,POS,jnaranjo
287,21382595.0,Para encontrarse y conocerse: Poesía Vecina,POS,jnaranjo
288,21381134.0,Alcaldes de la Cuenca firmaron compromiso con Plan de Acción ZOIT Lago Llanquihue,POS,jnaranjo
289,22327787.0,Ronda preventiva suma más de 300 fiscalizaciones en Chiloé,POS,jnaranjo
290,21381782.0,VIALIDAD Y GOBERNADOR REGIONAL COMPROMETEN IMPORTANTES AVANCES EN CONECTIVIDAD PARA PURRANQUE,POS,jnaranjo
291,22332379.0,Zuckerberg pide perdón por la caída de Facebook,NEU,jnaranjo
292,21384740.0,Sence lanzó cursos Despega Mipe en el mercado municipal de Puerto Montt,POS,jnaranjo
293,21384511.0,Julio Sanzana: “Tenemos que fortalecer el turismo rural”,POS,jnaranjo
294,22390124.0,Centros de eventos aumentan sus reservas para fiestas y actividades,POS,jnaranjo
295,22395842.0,"Primera obra póstuma de Quino recurre a sus ""viejitos criticones""",NEG,jnaranjo
296,21380428.0,Gobierno anuncia cambios en el Plan Fronteras Protegidas a partir del 1 de noviembre,POS,jnaranjo
297,22332920.0,Exministra Javiera Blanco queda con arraigo tras ser formalizada,NEU,jnaranjo
298,22395608.0,Superclásico a la vista en las semifinales del torneo femenino,POS,anavarro
299,21912754.0,Duras críticas al Semana realizó la Unión Comunal de Adultos Mayores de Puerto Montt,NEG,anavarro
300,21469899.0,Graban accidente con volcamiento en peligrosa curva en el camino al Cajón del Maipo,NEG,anavarro
301,21444092.0,Escenario insostenible: Fedetur pide al gobierno no retrasar más reactivación del turismo receptivo y aplazar la Ley de Protección al Empleo,NEG,anavarro
302,21385586.0,Últimos días para postular al programa “Mujeres con Energía” de Saesa.,NEU,anavarro
303,22389939.0,Encuesta ubica a Kast por primera vez sobre Sichel,NEU,anavarro
304,21443698.0,En Puerto Montt: Proyecto de Innovación Social mejorará funcionamiento del Botiquín del Hogar de Cristo,NEU,anavarro
305,21389878.0,Hoy partió nuevo plan Paso a Paso y se puso fin al Estado de Excepción,NEU,anavarro
306,22390125.0,La provincia no registra casos de covid durante el martes y la región presenta 11,NEU,anavarro
307,21382610.0,Ministra Hutt entrega avance de solución para conectividad en Canal Dalcalhue,NEU,anavarro
308,22332169.0,Piñera dice que nunca le informaron la venta de Dominga y niega gestiones,NEU,anavarro
309,21938830.0,Diputados interpelarán al ministro Rodrigo Delgado por crisis migratoria en el norte,NEU,anavarro
310,21385713.0,Chiloé requiere avanzar rápidamente en concretar una gran planta de reciclaje,NEU,anavarro
311,22515388.0,A la fecha SERNAC suma cerca de 40 reclamos por CyberMonday,NEU,anavarro
312,22395826.0,Fuerte aumento de casos nuevos marca el fin del toque de queda,NEG,anavarro
313,21912796.0,Gobierno Regional y Fundación Huella Local firman convenio de cooperación enfocado en zonas de rezago,NEU,anavarro
314,22332721.0,Sichel admite que retiró fondos desde su AFP,NEU,anavarro
315,21444114.0,¿Qué debemos saber de los medicamentos para la alergia?,NEU,anavarro
316,22515135.0,Centro de Salud Familiar CESFAM Puerto Varas invita a prevenir el Cáncer Cervicouterino con extensión horaria para exámenes PAP,NEU,anavarro
317,22395989.0,"Reemplazarán reglamento de participación indígena: UDI acusa que ""fue cocina""",NEU,anavarro
318,22332939.0,Vallespín y Geisse: cómo han sido los más de dos meses en el poder,NEG,anavarro
319,22332160.0,Covid: reportan apenas tres pacientes internados,NEU,anavarro
320,21473190.0,La salud: Un derecho fundamental y armónico,NEU,anavarro
321,22395990.0,Reino Unido tendrá otra semana de escasez de combustible y también faltan carniceros,NEG,anavarro
322,22395816.0,Agrupación busca disminuir suicidios con mensajes en distintos puentes de la ciudad,NEU,anavarro
323,21384822.0,Municipalidad invertirá más de $1.500 millones de pesos en útiles escolares,NEU,anavarro
324,21938903.0,"Haremos respetar estado de derecho, asevera abogado asesor de Multigremial.",NEU,anavarro
325,21938873.0,"Sichel, Kast y Provoste expusieron en ENAGRO 2021: Boric se ausentó por problemas de horario",NEU,anavarro
326,22332762.0,Sufre Lasarte: esguince de tobillo descarta a Vargas para triple fecha,NEG,anavarro
327,22328766.0,Comencemos juntos a ejercitarnos de forma lúdica y progresiva para mejorar nuestra calidad de vida,NEU,anavarro
